,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MATICUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,FTMUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,TOMOUSDT,PERLUSDT,DENTUSDT,DOCKUSDT,WANUSDT,FUNUSDT,CHZUSDT,BANDUSDT,BUSDUSDT,XTZUSDT,RENUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,CTXCUSDT,BCHUSDT,TROYUSDT,VITEUSDT
32,9331.51000000,188.44000000,18.43330000,12.01600000,69.93000000,2.26200000,0.05570000,0.25093000,4.21450000,0.30830000,0.06345000,0.78520000,0.01909000,11.36580000,0.31760000,0.30760000,0.00622900,2.82670000,0.95940000,0.14190000,0.00067190,0.00620000,0.23950000,0.03940000,0.22400000,74.89000000,66.36000000,0.00609000,0.00340000,114.29000000,0.96800000,0.10545000,0.11230000,0.01903000,4.40300000,0.00252800,0.00526000,0.00921000,0.25280000,0.00244060,0.03690000,0.00138000,0.00011360,0.00741000,0.25550000,0.49170000,0.03526000,0.00017290,0.00716700,0.25290000,0.00291600,0.00777600,0.25250000,1.00100000,1.92900000,0.04656000,0.02846000,0.01309000,0.02066000,0.09570000,1.05060000,0.01135000,0.00419700,0.65760000,0.08400000,377.34000000,0.00464080,0.01259000
33,9292.24000000,189.69000000,18.46000000,11.88000000,69.65000000,2.28600000,0.05696000,0.25453000,4.20270000,0.33630000,0.06430000,0.78090000,0.01920000,11.77820000,0.37050000,0.30540000,0.00630400,2.77100000,0.98090000,0.14400000,0.00066190,0.00624000,0.23600000,0.04111000,0.23480000,76.74000000,65.52000000,0.00612800,0.00359000,115.34000000,0.97210000,0.10829000,0.11619000,0.02199000,4.26300000,0.00255300,0.00576000,0.00943000,0.26300000,0.00241560,0.03860000,0.00141300,0.00011290,0.00706000,0.26670000,0.50820000,0.03346000,0.00017960,0.00757500,0.26650000,0.00292200,0.00827200,0.25680000,1.00160000,1.99680000,0.04793000,0.03062000,0.01599000,0.02211000,0.10110000,1.05530000,0.01193000,0.00421700,0.70950000,0.08150000,384.25000000,0.00473810,0.01251000
34,9197.02000000,188.91000000,18.17780000,12.17700000,68.07000000,2.30700000,0.05601000,0.26737000,4.23060000,0.33190000,0.06634000,0.82060000,0.01925000,11.41110000,0.50910000,0.33210000,0.00653200,2.73950000,0.96430000,0.15290000,0.00069500,0.00683000,0.25380000,0.04117000,0.24300000,75.17000000,64.34000000,0.00665600,0.00373000,110.87000000,0.97760000,0.12200000,0.14690000,0.02098000,4.22000000,0.00275400,0.00560000,0.01007000,0.28040000,0.00251690,0.04070000,0.00157800,0.00010940,0.00730000,0.34430000,0.53170000,0.03241000,0.00018200,0.00778400,0.33510000,0.00324500,0.00894100,0.26940000,1.00310000,1.92300000,0.05443000,0.03154000,0.01809000,0.02165000,0.10890000,1.15020000,0.01294000,0.00434100,0.71590000,0.08900000,380.93000000,0.00488600,0.01317000
35,9612.04000000,203.78000000,19.26200000,12.76200000,72.59000000,2.44200000,0.05933000,0.27774000,4.52840000,0.32670000,0.06908000,0.84750000,0.02076000,12.33450000,0.43690000,0.34270000,0.00647200,2.83900000,0.98990000,0.15840000,0.00069590,0.00688000,0.25790000,0.04095000,0.25150000,77.84000000,71.19000000,0.00668100,0.00364000,122.98000000,1.03580000,0.12200000,0.13421000,0.02155000,4.33000000,0.00288200,0.00582000,0.00994000,0.27530000,0.00258260,0.04010000,0.00163600,0.00011460,0.00737000,0.32210000,0.53160000,0.03335000,0.00019270,0.00769900,0.30090000,0.00315000,0.00860000,0.26260000,1.00030000,2.14410000,0.05386000,0.03178000,0.02244000,0.02265000,0.10490000,1.20020000,0.01442000,0.00482600,0.70090000,0.09000000,444.92000000,0.00485210,0.01310000
36,9772.00000000,213.19000000,20.66750000,12.91400000,73.60000000,2.54400000,0.06008000,0.28325000,4.60380000,0.33090000,0.07113000,0.86200000,0.02271000,12.11320000,0.45740000,0.35790000,0.00680000,2.89000000,1.03640000,0.16090000,0.00074000,0.00745000,0.27830000,0.04684000,0.26520000,78.30000000,70.14000000,0.00711300,0.00411000,120.32000000,1.11830000,0.12425000,0.13726000,0.02449000,4.58900000,0.00302400,0.00633000,0.01064000,0.28840000,0.00266540,0.04320000,0.00166500,0.00012310,0.00793000,0.33290000,0.52350000,0.03632000,0.00019940,0.00864200,0.29010000,0.00343900,0.01041300,0.28600000,1.00200000,2.16910000,0.05957000,0.03453000,0.02076000,0.02345000,0.15160000,1.28700000,0.01493000,0.00526200,0.77470000,0.09440000,445.76000000,0.00585040,0.01507000
37,9813.73000000,223.33000000,22.05550000,12.79200000,74.30000000,2.57200000,0.05987000,0.27953000,4.58980000,0.32090000,0.07188000,0.86950000,0.02204000,11.69670000,0.41230000,0.34480000,0.00681700,3.30720000,1.09200000,0.16140000,0.00077440,0.00825000,0.27760000,0.04669000,0.26360000,79.48000000,68.38000000,0.00729900,0.00419000,118.68000000,1.13220000,0.12450000,0.13106000,0.02300000,4.82500000,0.00320000,0.00677000,0.01137000,0.31240000,0.00278880,0.04550000,0.00164400,0.00012510,0.00871000,0.32800000,0.52770000,0.04629000,0.00021340,0.00882800,0.29460000,0.00376800,0.00972300,0.31940000,1.00120000,2.19000000,0.05770000,0.03634000,0.02043000,0.02421000,0.14960000,1.23700000,0.01862000,0.00520900,0.77950000,0.10830000,439.21000000,0.00571750,0.01588000
38,9895.05000000,223.05000000,21.78880000,12.68800000,76.56000000,2.60000000,0.06002000,0.27735000,4.76200000,0.30730000,0.07090000,0.84570000,0.02179000,11.69840000,0.40560000,0.34820000,0.00666900,3.41710000,1.05800000,0.15650000,0.00080800,0.00751000,0.27300000,0.04483000,0.25560000,80.64000000,70.02000000,0.00707700,0.00416000,126.29000000,1.16080000,0.11640000,0.12830000,0.02123000,4.62900000,0.00303100,0.00626000,0.01057000,0.30740000,0.00317100,0.04280000,0.00159600,0.00011970,0.00820000,0.31590000,0.48780000,0.04165000,0.00023360,0.00874500,0.27630000,0.00390900,0.00951000,0.30000000,0.99940000,2.29470000,0.05612000,0.03381000,0.01851000,0.02796000,0.14790000,1.15200000,0.01648000,0.00527700,0.74050000,0.10340000,444.46000000,0.00525470,0.01532000
39,10151.75000000,228.49000000,24.38000000,14.20100000,77.00000000,2.69700000,0.06188000,0.28257000,5.01110000,0.32260000,0.07327000,0.91880000,0.02206000,11.70250000,0.43800000,0.36090000,0.00682500,3.49450000,1.11000000,0.16210000,0.00080030,0.00792000,0.29590000,0.04946000,0.27280000,87.59000000,71.33000000,0.00759800,0.00423000,128.51000000,1.13230000,0.12284000,0.13362000,0.02197000,4.75700000,0.00333300,0.00634000,0.01099000,0.34110000,0.00322350,0.04430000,0.00166000,0.00012430,0.00954000,0.33580000,0.49120000,0.04654000,0.00025730,0.00922500,0.31240000,0.00381100,0.01049700,0.35830000,0.99890000,2.64230000,0.05918000,0.03411000,0.01980000,0.02721000,0.16870000,1.18980000,0.01638000,0.00535400,0.71860000,0.11030000,449.72000000,0.00537280,0.01619000
40,9851.83000000,222.89000000,25.14650000,13.55100000,74.02000000,2.59700000,0.06029000,0.27338000,4.89860000,0.31780000,0.07051000,0.95810000,0.02216000,11.83870000,0.40770000,0.34610000,0.00651000,3.38620000,1.43760000,0.15570000,0.00075950,0.00756000,0.28350000,0.04853000,0.26380000,84.53000000,69.77000000,0.00747200,0.00455000,127.58000000,1.12360000,0.13064000,0.14051000,0.02159000,4.77300000,0.00346500,0.00633000,0.01080000,0.35850000,0.00296630,0.04450000,0.00167200,0.00012060,0.00895000,0.35640000,0.49160000,0.05282000,0.00025230,0.00984600,0.28820000,0.00425300,0.01017000,0.35240000,1.00060000,2.62200000,0.05649000,0.03392000,0.01895000,0.02610000,0.15710000,1.15900000,0.01562000,0.00527700,0.72910000,0.10010000,452.05000000,0.00558040,0.01612000
41,10223.08000000,236.69000000,25.69630000,13.79100000,76.46000000,2.70900000,0.06335000,0.28100000,5.24490000,0.33220000,0.07404000,0.97670000,0.02272000,11.96000000,0.41610000,0.36680000,0.00748500,3.99310000,1.41170000,0.16070000,0.00077100,0.00819000,0.30250000,0.05124000,0.29270000,89.36000000,72.68000000,0.00759400,0.00458000,129.20000000,1.19790000,0.12814000,0.13851000,0.02290000,5.10500000,0.00356300,0.00664000,0.01141000,0.36900000,0.00303000,0.05140000,0.00180100,0.00012910,0.00927000,0.35410000,0.56660000,0.05177000,0.00025300,0.01028000,0.30400000,0.00441200,0.01132300,0.36110000,0.99630000,2.91140000,0.06010000,0.03481000,0.03397000,0.02818000,0.17970000,1.17450000,0.01908000,0.00675600,0.77300000,0.10310000,461.89000000,0.00588120,0.01659000
42,10326.46000000,265.74000000,26.42430000,14.82200000,81.17000000,2.80500000,0.06817000,0.30427000,5.33070000,0.33270000,0.08004000,1.03500000,0.02393000,12.20740000,0.42300000,0.39760000,0.00747000,3.99530000,1.43240000,0.18080000,0.00084980,0.00829000,0.31090000,0.05301000,0.30270000,94.29000000,73.12000000,0.00794600,0.00474000,133.53000000,1.24950000,0.13827000,0.14127000,0.02280000,5.10900000,0.00372000,0.00674000,0.01204000,0.38760000,0.00305890,0.05620000,0.00193500,0.00013610,0.01049000,0.36070000,0.59720000,0.05160000,0.00024900,0.01108500,0.32560000,0.00448800,0.01309800,0.37750000,0.99810000,3.30010000,0.06071000,0.03710000,0.06851000,0.02923000,0.19920000,1.21860000,0.01943000,0.00636200,0.74260000,0.11880000,473.55000000,0.00691520,0.02390000
43,10229.63000000,268.32000000,25.45790000,15.14100000,80.55000000,2.84900000,0.06867000,0.32709000,5.36070000,0.32240000,0.08325000,1.02510000,0.02391000,12.05500000,0.38430000,0.39100000,0.00805900,3.87650000,1.40380000,0.19480000,0.00087140,0.00810000,0.31980000,0.05431000,0.29390000,92.25000000,72.01000000,0.00777800,0.00496000,131.18000000,1.28460000,0.17192000,0.13586000,0.02233000,4.90600000,0.00391800,0.00673000,0.01193000,0.34940000,0.00301320,0.05010000,0.00220900,0.00013310,0.01040000,0.39630000,0.57610000,0.04729000,0.00024090,0.01072300,0.29780000,0.00465600,0.01665700,0.36850000,1.00000000,3.12390000,0.06397000,0.03639000,0.05548000,0.02698000,0.17920000,1.16150000,0.01863000,0.00612100,0.72750000,0.11190000,477.32000000,0.00662020,0.01956000
44,10344.36000000,285.15000000,26.35470000,16.67600000,83.14000000,3.03200000,0.07074000,0.33594000,5.37470000,0.32320000,0.08671000,1.07270000,0.02639000,12.00940000,0.40360000,0.42710000,0.00830100,4.42600000,1.55290000,0.21280000,0.00089150,0.00898000,0.34610000,0.05425000,0.31150000,95.16000000,72.92000000,0.00834300,0.00555000,133.34000000,1.37100000,0.15827000,0.14400000,0.02326000,5.11100000,0.00383600,0.00727000,0.01293000,0.36640000,0.00310670,0.05170000,0.00277200,0.00014180,0.01106000,0.45100000,0.60530000,0.04603000,0.00025250,0.01101900,0.31200000,0.00552200,0.01512400,0.35760000,0.99810000,3.47970000,0.06736000,0.04027000,0.05453000,0.02754000,0.18450000,1.20830000,0.01933000,0.00621000,0.73600000,0.11930000,493.77000000,0.00697480,0.01990000
45,9904.72000000,264.88000000,24.25760000,15.12700000,76.70000000,2.69000000,0.06426000,0.30729000,4.74290000,0.28830000,0.07892000,0.96090000,0.02364000,10.40660000,0.35950000,0.36880000,0.00747000,4.32410000,1.46860000,0.21420000,0.00084900,0.00810000,0.32010000,0.04983000,0.27940000,89.10000000,64.46000000,0.00738200,0.00479000,120.73000000,1.28680000,0.14694000,0.13284000,0.02090000,4.60800000,0.00345800,0.00647000,0.01157000,0.33490000,0.00290310,0.04730000,0.00325900,0.00012470,0.01010000,0.42640000,0.56220000,0.04580000,0.00023700,0.00978900,0.28370000,0.00520300,0.01388300,0.32080000,1.00010000,3.20480000,0.06016000,0.03684000,0.04801000,0.02500000,0.17320000,1.10940000,0.01742000,0.00561400,0.68760000,0.10860000,438.96000000,0.00615640,0.01745000
46,9917.27000000,258.85000000,23.31930000,14.62500000,74.67000000,2.49300000,0.06146000,0.29224000,4.38120000,0.27740000,0.07437000,0.90130000,0.02223000,9.56370000,0.35000000,0.34190000,0.00708100,4.45660000,1.38090000,0.19020000,0.00082580,0.00774000,0.29840000,0.04650000,0.26320000,87.80000000,60.00000000,0.00668200,0.00429000,110.73000000,1.18200000,0.13454000,0.12425000,0.02011000,4.38200000,0.00327400,0.00596000,0.01070000,0.34500000,0.00275220,0.04350000,0.00277500,0.00011660,0.00914000,0.38970000,0.54860000,0.04177000,0.00022220,0.00902200,0.27110000,0.00568400,0.01353000,0.31000000,0.99950000,3.24990000,0.06511000,0.03526000,0.05192000,0.02320000,0.16230000,1.04800000,0.01772000,0.00541100,0.64390000,0.10150000,411.68000000,0.00576070,0.01729000
47,9706.00000000,267.85000000,23.45550000,15.02700000,73.41000000,2.51000000,0.06019000,0.28736000,4.35210000,0.28340000,0.07272000,0.88170000,0.02179000,9.67920000,0.34550000,0.32390000,0.00674300,4.31080000,1.33660000,0.18130000,0.00079070,0.00744000,0.29180000,0.04580000,0.26640000,82.59000000,64.20000000,0.00653200,0.00418000,114.66000000,1.17260000,0.13716000,0.13694000,0.02009000,4.27000000,0.00336900,0.00572000,0.01042000,0.32990000,0.00269990,0.04220000,0.00267900,0.00011440,0.00962000,0.36960000,0.52660000,0.03979000,0.00023000,0.00909000,0.26300000,0.00494000,0.01385100,0.29830000,1.00010000,3.16090000,0.06103000,0.03326000,0.05157000,0.02300000,0.16230000,0.97540000,0.02017000,0.00520900,0.62660000,0.09690000,412.99000000,0.00565640,0.01693000
48,10164.71000000,282.61000000,24.08210000,15.50000000,77.25000000,2.63900000,0.06274000,0.29827000,4.57930000,0.29050000,0.07603000,0.92130000,0.02262000,9.86290000,0.38260000,0.34730000,0.00705800,4.55230000,1.46930000,0.18200000,0.00079560,0.00782000,0.30730000,0.04787000,0.28190000,86.34000000,65.74000000,0.00678500,0.00450000,115.56000000,1.19740000,0.14134000,0.13992000,0.02151000,4.44100000,0.00339400,0.00606000,0.01061000,0.34950000,0.00282860,0.04280000,0.00281800,0.00011920,0.01001000,0.37650000,0.55780000,0.04240000,0.00023480,0.00947000,0.28290000,0.00456700,0.01368100,0.34000000,0.99790000,3.43280000,0.06193000,0.03470000,0.05081000,0.02519000,0.16780000,0.97000000,0.01782000,0.00551100,0.67700000,0.10120000,420.20000000,0.00582850,0.01724000
49,9593.79000000,258.45000000,22.37090000,14.04300000,70.61000000,2.44300000,0.05737000,0.27466000,3.97520000,0.26720000,0.07013000,0.85000000,0.02020000,8.81300000,0.36330000,0.31630000,0.00648400,4.38730000,1.37170000,0.16710000,0.00072840,0.00691000,0.27980000,0.04213000,0.25850000,77.69000000,62.10000000,0.00620500,0.00406000,104.87000000,1.09860000,0.12664000,0.13558000,0.01996000,4.14600000,0.00308800,0.00549000,0.00979000,0.34760000,0.00260850,0.04070000,0.00253600,0.00010860,0.00945000,0.34010000,0.50940000,0.03740000,0.00021130,0.00874400,0.24920000,0.00410600,0.01323400,0.35230000,0.99960000,3.55390000,0.05581000,0.03096000,0.04630000,0.02216000,0.15290000,0.85710000,0.01358000,0.00504100,0.61500000,0.08960000,378.46000000,0.00568620,0.01611000
50,9596.42000000,256.96000000,22.16260000,14.03000000,69.40000000,2.38900000,0.05815000,0.27090000,3.99630000,0.26560000,0.07040000,0.82980000,0.01980000,8.87020000,0.38960000,0.31470000,0.00649000,4.26440000,1.48540000,0.16280000,0.00072350,0.00725000,0.27800000,0.04101000,0.25640000,76.39000000,60.79000000,0.00618900,0.00386000,104.82000000,1.08100000,0.13247000,0.13210000,0.02071000,4.46100000,0.00312900,0.00541000,0.00930000,0.43420000,0.00265300,0.03910000,0.00235000,0.00010340,0.00973000,0.35140000,0.58250000,0.03650000,0.00021600,0.00835500,0.25830000,0.00400000,0.01315000,0.36520000,0.99940000,3.61240000,0.06187000,0.03065000,0.04614000,0.02207000,0.16400000,0.88670000,0.01285000,0.00493700,0.59350000,0.08940000,371.10000000,0.00518870,0.01554000
51,9677.05000000,265.27000000,22.18880000,14.01700000,73.25000000,2.41600000,0.05853000,0.27418000,4.05090000,0.26810000,0.07099000,0.85250000,0.02016000,9.41570000,0.42220000,0.32490000,0.00663300,4.27780000,1.44590000,0.16870000,0.00073320,0.00739000,0.28820000,0.04205000,0.26530000,80.29000000,61.56000000,0.00634700,0.00392000,107.39000000,1.09290000,0.12776000,0.12780000,0.02074000,4.95300000,0.00313400,0.00547000,0.00938000,0.41800000,0.00264810,0.04050000,0.00221700,0.00010400,0.01124000,0.36050000,0.56130000,0.03900000,0.00021020,0.00892200,0.28290000,0.00393800,0.01365900,0.40260000,0.99890000,3.48180000,0.06346000,0.03105000,0.04601000,0.02275000,0.15580000,0.87970000,0.01299000,0.00518100,0.72700000,0.09020000,377.74000000,0.00518790,0.01557000
52,9650.86000000,261.57000000,21.96890000,13.72000000,74.79000000,2.38800000,0.05825000,0.27468000,4.10040000,0.27040000,0.07030000,0.84640000,0.02002000,9.49580000,0.40670000,0.31530000,0.00659300,4.10660000,1.41980000,0.16000000,0.00073010,0.00738000,0.28110000,0.04199000,0.27170000,78.90000000,60.73000000,0.00622200,0.00392000,103.79000000,1.10460000,0.12846000,0.12428000,0.02076000,5.01100000,0.00315400,0.00540000,0.00923000,0.44950000,0.00258870,0.04040000,0.00213800,0.00010470,0.01144000,0.34120000,0.56570000,0.04200000,0.00021190,0.00877500,0.27020000,0.00384800,0.01330600,0.36880000,0.99840000,3.29980000,0.06255000,0.03021000,0.04522000,0.02231000,0.15750000,0.88550000,0.01225000,0.00495200,0.66020000,0.08890000,373.14000000,0.00531000,0.01693000
53,9936.40000000,274.48000000,22.84520000,14.29400000,79.52000000,2.49100000,0.06145000,0.28298000,4.37780000,0.27770000,0.07299000,0.89250000,0.02133000,9.74390000,0.40330000,0.32700000,0.00695500,4.23650000,1.44390000,0.16800000,0.00075010,0.00778000,0.28780000,0.04342000,0.27590000,85.05000000,63.32000000,0.00643200,0.00419000,108.09000000,1.13890000,0.14149000,0.13120000,0.02229000,4.79400000,0.00324600,0.00558000,0.00960000,0.45940000,0.00267720,0.04490000,0.00234800,0.00011250,0.01195000,0.35570000,0.58920000,0.04109000,0.00021700,0.00909900,0.30020000,0.00402100,0.01345800,0.38540000,0.99720000,3.52000000,0.06438000,0.03185000,0.04294000,0.02309000,0.16910000,0.95760000,0.01255000,0.00515500,0.68050000,0.09170000,401.57000000,0.00569070,0.01678000
54,9656.13000000,265.52000000,22.09650000,13.36100000,75.59000000,2.35800000,0.05906000,0.27040000,4.12210000,0.26210000,0.06911000,0.85890000,0.01988000,9.34810000,0.36500000,0.30790000,0.00671300,3.91480000,1.37350000,0.15580000,0.00069610,0.00720000,0.26750000,0.04061000,0.25660000,79.20000000,60.70000000,0.00616500,0.00391000,103.41000000,1.06710000,0.14836000,0.12219000,0.02078000,4.39300000,0.00315100,0.00533000,0.00901000,0.49460000,0.00257690,0.04450000,0.00215800,0.00010690,0.01064000,0.33350000,0.60130000,0.03691000,0.00020940,0.00836500,0.26490000,0.00364800,0.01310600,0.34890000,1.00020000,3.18500000,0.05887000,0.02964000,0.03770000,0.02307000,0.14830000,0.88460000,0.01264000,0.00514400,0.63650000,0.09290000,378.22000000,0.00522280,0.01649000
55,9315.84000000,246.67000000,20.31930000,12.39300000,70.98000000,2.38400000,0.05603000,0.25209000,4.07780000,0.24760000,0.06402000,0.77690000,0.01891000,9.17420000,0.32660000,0.27520000,0.00621100,3.49050000,1.32150000,0.14180000,0.00065520,0.00643000,0.25250000,0.03761000,0.23390000,76.49000000,57.06000000,0.00559500,0.00356000,95.52000000,0.98930000,0.13481000,0.10971000,0.01907000,4.05100000,0.00296600,0.00470000,0.00791000,0.39380000,0.00247340,0.03770000,0.00200200,0.00010000,0.00952000,0.29960000,0.54860000,0.03033000,0.00018820,0.00756800,0.23820000,0.00329200,0.01180400,0.31670000,1.00090000,2.81180000,0.05673000,0.02741000,0.03543000,0.02002000,0.14160000,0.84490000,0.01115000,0.00470100,0.59490000,0.08750000,353.07000000,0.00472980,0.01547000
56,8785.25000000,223.93000000,18.74410000,11.00700000,60.53000000,2.09700000,0.04915000,0.22915000,3.53440000,0.21510000,0.05873000,0.68520000,0.01636000,7.68230000,0.30270000,0.25900000,0.00555400,3.56480000,1.15620000,0.12090000,0.00062030,0.00570000,0.23510000,0.03268000,0.21870000,70.61000000,51.33000000,0.00505000,0.00323000,84.29000000,0.85600000,0.11839000,0.09693000,0.01841000,3.64100000,0.00256500,0.00421000,0.00705000,0.36290000,0.00234390,0.03490000,0.00174600,0.00009010,0.00948000,0.26930000,0.48900000,0.02746000,0.00016880,0.00670900,0.23390000,0.00291700,0.01050900,0.28310000,1.00100000,2.75390000,0.05225000,0.02582000,0.03250000,0.01856000,0.12900000,0.83660000,0.00958000,0.00422000,0.52500000,0.07520000,316.67000000,0.00391000,0.01389000
57,8823.21000000,227.79000000,19.20000000,11.51000000,61.77000000,2.12300000,0.04986000,0.23850000,3.61830000,0.21510000,0.06045000,0.70330000,0.01701000,7.71660000,0.30990000,0.25550000,0.00580600,3.95790000,1.21480000,0.12920000,0.00064300,0.00600000,0.24410000,0.03278000,0.22100000,70.26000000,52.96000000,0.00523000,0.00332000,89.88000000,0.89510000,0.12192000,0.10124000,0.01962000,3.69200000,0.00269600,0.00430000,0.00697000,0.37640000,0.00232550,0.03690000,0.00200400,0.00009570,0.00927000,0.28950000,0.52760000,0.02747000,0.00017560,0.00706900,0.23200000,0.00305500,0.01067600,0.30130000,1.00060000,2.80000000,0.05388000,0.02687000,0.03625000,0.01874000,0.12940000,0.83440000,0.00969000,0.00424900,0.53010000,0.07640000,324.62000000,0.00401540,0.01386000
58,8692.91000000,226.76000000,18.98380000,11.31100000,59.89000000,2.07300000,0.04885000,0.23663000,3.51360000,0.21610000,0.05841000,0.69150000,0.01710000,7.45290000,0.30600000,0.25160000,0.00575000,4.16090000,1.15290000,0.12940000,0.00063410,0.00597000,0.23800000,0.03242000,0.21530000,68.41000000,50.83000000,0.00525100,0.00345000,88.09000000,0.85500000,0.12082000,0.10033000,0.02020000,3.54800000,0.00277000,0.00448000,0.00704000,0.34900000,0.00228230,0.03570000,0.00212400,0.00009570,0.00905000,0.28790000,0.50810000,0.02690000,0.00016640,0.00708300,0.22600000,0.00308600,0.01057900,0.33660000,0.99880000,2.78450000,0.05376000,0.02609000,0.03534000,0.01824000,0.12480000,0.81730000,0.00952000,0.00411900,0.52450000,0.07510000,314.97000000,0.00397070,0.01514000
